session_id,timestamp,scenario,audio_rms,audio_peak,audio_zcr,audio_spectral_centroid_hz,audio_mfcc_mean,audio_anomaly,accel_magnitude_mean,accel_std,accel_max,jerk_mean,motion_anomaly,speed_kmh,route_deviation_m,distance_from_safe_zone_m,hour_of_day,night,minutes_since_checkin,incident_history,user_trigger,user_reported_unsafe,distress_label,label_source
RN-00465,2026-08-12T01:46:43,normal_night_walk,0.0604,0.1911,0.0909,1173.7,-31.191,0,4.064,1.053,9.082,2.793,0,3.65,27.7,223.1,1,1,3.2,0,0,0,0,controlled_simulation
RN-00887,2026-08-27T08:37:16,normal_commute,0.0444,0.157,0.0496,1062.9,-11.966,0,2.928,0.928,6.811,4.429,0,16.85,18.0,115.9,8,0,13.4,0,0,0,0,controlled_simulation
RN-01194,2026-08-08T11:43:31,social_shout_laughter,0.1671,0.5162,0.1545,3432.2,-22.961,0,2.606,1.419,8.098,3.289,0,6.49,0.0,5.0,11,0,38.5,0,0,0,0,controlled_simulation
RN-00367,2026-08-17T18:34:02,normal_day_walk,0.0293,0.1392,0.0983,2283.0,-10.769,0,2.948,1.096,8.459,4.727,0,1.44,31.0,70.6,18,0,24.4,0,0,0,0,controlled_simulation
RN-01894,2026-08-23T00:52:31,simulated_distress_combined,0.314,0.8825,0.1425,3036.9,-13.248,1,19.939,6.161,32.401,23.999,1,7.42,566.4,545.7,0,1,76.6,2,0,0,1,controlled_simulation
RN-01874,2026-08-22T23:08:44,simulated_distress_combined,0.2322,0.9117,0.2138,3505.0,-11.487,1,20.308,6.094,35.837,30.833,1,9.51,422.9,300.0,23,1,143.1,0,0,1,1,controlled_simulation
RN-00745,2026-08-23T07:13:44,normal_commute,0.0634,0.1477,0.0738,2458.0,-19.873,0,2.68,1.459,4.148,1.629,0,20.5,25.5,374.2,7,0,30.7,0,0,0,0,controlled_simulation
RN-00530,2026-08-11T03:00:08,normal_night_walk,0.0447,0.2624,0.1155,2481.6,-17.72,0,3.282,0.841,9.972,2.298,0,6.03,56.3,218.7,3,1,1.0,0,0,0,0,controlled_simulation
RN-00803,2026-08-18T13:29:15,normal_commute,0.0325,0.1168,0.0848,1795.8,-8.74,0,4.156,1.709,6.257,3.806,0,15.28,47.3,147.0,13,0,28.7,0,0,0,0,controlled_simulation
RN-01224,2026-08-25T14:05:00,social_shout_laughter,0.1308,0.5773,0.1658,3136.4,-13.031,0,3.17,1.303,7.756,0.929,0,4.79,17.0,135.0,14,0,47.2,0,0,0,0,controlled_simulation
RN-01979,2026-08-29T16:47:22,manual_sos_simulation,0.0369,0.04,0.1296,1157.3,-21.076,0,4.019,1.341,5.322,3.78,0,3.44,62.7,492.3,16,0,52.6,0,1,1,1,controlled_simulation
RN-01906,2026-08-09T22:36:26,simulated_distress_combined,0.2951,0.9663,0.2396,3084.1,-10.442,1,22.656,4.603,32.067,24.274,1,10.43,433.0,825.3,22,1,155.0,1,0,1,1,controlled_simulation
RN-01700,2026-08-26T20:45:40,simulated_help_call,0.3332,0.8836,0.1995,2508.0,-11.421,1,3.082,0.648,6.132,3.946,0,5.6,237.1,453.4,20,0,38.8,0,0,1,1,controlled_simulation
RN-01545,2026-08-16T04:19:22,suspicious_night_deviation,0.067,0.1956,0.092,1351.1,-26.822,0,2.969,0.895,7.862,3.252,0,2.12,310.4,303.8,4,1,124.2,1,0,0,0,controlled_simulation
RN-01314,2026-08-12T08:47:20,minor_route_deviation,0.0525,0.1425,0.0644,1645.3,-19.237,0,2.777,1.359,8.011,2.405,0,7.69,156.3,135.3,8,0,3.1,0,0,0,0,controlled_simulation
RN-00307,2026-08-15T22:36:31,normal_day_walk,0.0599,0.136,0.1198,1772.7,-12.103,0,2.949,1.254,6.802,3.271,0,6.04,25.3,41.1,22,1,15.3,0,0,0,0,controlled_simulation
RN-01667,2026-08-22T22:40:34,simulated_help_call,0.2283,0.7853,0.1667,3549.8,-4.993,1,3.694,1.371,2.804,3.383,0,5.51,512.9,302.5,22,1,58.3,0,0,1,1,controlled_simulation
RN-00863,2026-08-17T17:00:37,normal_commute,0.0384,0.1163,0.0735,1879.5,-21.131,0,3.199,1.107,4.295,5.752,0,16.4,18.6,102.9,17,0,17.9,0,0,0,0,controlled_simulation
RN-01567,2026-08-09T21:54:35,suspicious_night_deviation,0.0477,0.2402,0.0998,1895.2,-17.458,0,2.953,1.545,6.311,2.43,0,5.97,190.9,463.5,21,0,65.4,2,0,0,0,controlled_simulation
RN-00531,2026-08-01T04:30:28,normal_night_walk,0.067,0.1784,0.0998,2520.4,-20.783,0,3.453,1.049,6.998,1.958,0,7.36,30.3,223.2,4,1,3.7,2,0,0,0,controlled_simulation
RN-00655,2026-08-10T20:50:16,normal_night_walk,0.0754,0.262,0.1014,1644.5,-10.881,0,4.202,1.109,5.755,5.31,0,7.8,14.0,321.1,20,0,21.8,0,0,0,0,controlled_simulation
RN-01260,2026-08-09T22:38:19,social_shout_laughter,0.1032,0.7147,0.1695,3004.4,-8.814,1,2.934,0.927,5.666,2.332,0,3.83,3.5,98.9,22,1,37.0,0,0,0,0,controlled_simulation
RN-00234,2026-08-06T14:04:16,normal_day_walk,0.0675,0.2455,0.0958,1976.9,-16.765,0,4.02,1.065,10.274,3.274,0,5.8,24.4,165.3,14,0,25.8,0,0,0,0,controlled_simulation
RN-00121,2026-08-27T07:07:43,normal_day_walk,0.0493,0.0774,0.0786,1313.4,-20.916,0,2.216,1.459,3.657,4.355,0,7.14,0.0,84.6,7,0,43.5,0,0,0,0,controlled_simulation
RN-01698,2026-08-28T04:44:50,simulated_help_call,0.3742,0.7873,0.1,3756.6,-9.007,1,3.583,0.433,11.573,3.617,0,4.46,337.7,497.3,4,1,66.9,0,0,1,1,controlled_simulation
RN-00950,2026-08-17T14:19:11,exercise_running,0.0439,0.2713,0.0837,1958.0,-26.088,0,7.97,2.293,13.27,8.5,0,9.64,5.2,146.1,14,0,1.0,0,0,0,0,controlled_simulation
RN-00618,2026-08-05T02:11:48,normal_night_walk,0.0447,0.1304,0.068,2566.5,-25.015,0,3.569,1.071,4.749,4.017,0,5.97,11.5,82.5,2,1,27.5,1,0,0,0,controlled_simulation
RN-01179,2026-08-04T11:05:39,social_shout_laughter,0.248,0.4672,0.1257,2534.3,-23.703,1,2.33,0.772,5.257,6.304,0,6.98,37.1,32.1,11,0,10.5,0,0,0,0,controlled_simulation
RN-00308,2026-08-23T22:25:19,normal_day_walk,0.0776,0.2016,0.0846,2797.8,-11.797,0,2.799,0.371,7.641,3.031,0,3.5,6.0,131.9,22,1,36.1,0,0,0,0,controlled_simulation
RN-00136,2026-08-30T12:35:55,normal_day_walk,0.0672,0.1279,0.0951,2411.2,-3.937,0,2.731,0.77,10.102,3.76,0,5.4,26.4,169.9,12,0,10.4,0,0,0,0,controlled_simulation
RN-00555,2026-08-30T05:40:11,normal_night_walk,0.0974,0.1964,0.0383,1645.9,-12.755,0,3.144,1.517,6.77,4.209,0,3.1,45.6,102.7,5,0,15.9,0,0,0,0,controlled_simulation
RN-01674,2026-08-27T20:51:12,simulated_help_call,0.3308,0.7645,0.2393,3106.8,-9.445,1,2.836,0.617,10.143,4.168,0,7.28,100.0,313.4,20,0,88.4,0,0,0,1,controlled_simulation
RN-00584,2026-08-20T20:34:59,normal_night_walk,0.0424,0.1565,0.0962,2227.7,-26.873,0,1.685,1.395,5.03,2.739,0,5.98,28.9,185.2,20,0,21.3,1,0,0,0,controlled_simulation
RN-01641,2026-08-11T22:32:10,suspicious_night_deviation,0.08,0.0911,0.03,1821.0,-19.417,0,2.74,0.544,11.177,4.045,0,6.22,329.3,685.8,22,1,91.7,3,0,0,0,controlled_simulation
RN-00671,2026-08-24T22:40:37,normal_night_walk,0.0309,0.1709,0.035,1290.4,-16.916,0,0.925,0.551,6.855,5.85,0,5.82,48.5,200.2,22,1,28.2,0,0,0,0,controlled_simulation
RN-00835,2026-08-27T08:35:06,normal_commute,0.0697,0.241,0.1148,2166.2,-18.352,0,2.558,0.855,7.591,2.861,0,21.64,0.0,218.0,8,0,16.0,0,0,0,0,controlled_simulation
RN-00110,2026-08-06T07:39:54,normal_day_walk,0.0641,0.0882,0.0677,2251.8,-21.873,0,3.804,0.829,6.346,3.377,0,3.52,19.6,105.0,7,0,51.6,0,0,0,0,controlled_simulation
RN-01165,2026-08-17T17:59:32,social_shout_laughter,0.09,0.7777,0.2301,3797.8,-21.87,1,2.503,1.224,4.682,3.939,0,1.39,14.7,44.2,17,0,33.9,1,0,0,0,controlled_simulation
RN-01960,2026-08-23T15:50:45,manual_sos_simulation,0.0696,0.1359,0.074,2385.0,-24.673,0,3.183,1.323,7.917,5.256,0,4.41,452.1,285.2,15,0,25.8,0,1,1,1,controlled_simulation
RN-01465,2026-08-10T19:21:08,sudden_phone_drop,0.0497,0.2777,0.1049,1835.7,-14.037,0,11.705,4.56,25.601,14.825,1,3.97,23.6,236.9,19,0,33.6,0,0,0,0,controlled_simulation
RN-01729,2026-08-05T00:41:47,simulated_help_call,0.2603,0.7419,0.217,3351.6,-12.626,1,4.224,1.418,9.593,2.856,0,3.44,268.2,397.4,0,1,94.8,0,0,1,1,controlled_simulation
RN-01243,2026-08-26T07:37:23,social_shout_laughter,0.2171,0.6205,0.1378,2870.5,-16.386,1,2.523,0.656,8.518,3.197,0,3.95,19.2,43.7,7,0,30.4,0,0,0,0,controlled_simulation
RN-00212,2026-08-12T20:11:54,normal_day_walk,0.0504,0.0725,0.0956,1724.4,-22.825,0,1.871,0.896,7.483,2.27,0,5.05,14.0,167.3,20,0,27.2,0,0,0,0,controlled_simulation
RN-01768,2026-08-24T11:13:52,simulated_fall,0.1538,0.2947,0.0797,1616.2,-17.763,0,16.708,8.0,27.408,24.637,1,9.23,283.0,264.2,11,0,61.7,1,0,0,1,controlled_simulation
RN-01121,2026-08-20T09:54:47,social_shout_laughter,0.2243,0.6724,0.1311,1961.9,-26.507,1,4.611,0.835,9.098,3.38,0,6.59,0.0,139.2,9,0,30.4,0,0,0,0,controlled_simulation
RN-00680,2026-08-14T03:54:08,normal_night_walk,0.0714,0.1043,0.0523,2004.8,-13.012,0,3.533,0.823,8.393,1.35,0,5.72,34.8,217.4,3,1,74.8,0,0,0,0,controlled_simulation
RN-01951,2026-08-18T08:50:15,manual_sos_simulation,0.0693,0.0618,0.0675,1673.8,-19.489,0,2.635,1.148,8.406,2.223,0,4.78,509.7,397.0,8,0,56.0,0,1,1,1,controlled_simulation
RN-01839,2026-08-11T10:39:30,simulated_fall,0.0902,0.4173,0.0852,2135.7,-11.057,0,26.163,5.549,28.05,21.127,1,3.59,215.9,43.0,10,0,44.5,0,0,1,1,controlled_simulation
RN-00412,2026-08-13T20:27:05,normal_day_walk,0.0507,0.1483,0.0687,2417.7,-15.045,0,3.051,1.097,4.019,3.554,0,4.77,8.8,145.8,20,0,36.3,0,0,0,0,controlled_simulation
RN-01325,2026-08-29T19:58:23,minor_route_deviation,0.0369,0.1712,0.0779,2216.9,-18.855,0,3.225,1.07,10.81,2.848,0,3.59,154.3,109.3,19,0,12.9,0,0,0,0,controlled_simulation
RN-00783,2026-08-19T09:31:47,normal_commute,0.0158,0.121,0.0321,2208.0,-12.678,0,4.528,1.419,8.581,4.48,0,14.05,72.3,148.7,9,0,49.9,0,0,0,0,controlled_simulation
RN-01346,2026-08-15T11:03:32,minor_route_deviation,0.0842,0.1354,0.1354,932.0,-21.913,0,1.159,0.45,4.27,3.715,0,4.32,134.0,420.0,11,0,15.3,2,0,0,0,controlled_simulation
RN-00875,2026-08-15T18:30:44,normal_commute,0.0568,0.1162,0.1088,2323.3,-19.353,0,3.287,0.782,10.054,3.94,0,15.45,56.4,201.0,18,0,6.2,1,0,0,0,controlled_simulation
RN-01653,2026-08-19T01:42:44,simulated_help_call,0.2992,0.8543,0.2234,3128.4,-7.118,1,2.718,1.43,9.112,3.171,0,5.84,204.7,650.3,1,1,50.3,0,0,0,1,controlled_simulation
RN-01279,2026-08-10T09:53:00,minor_route_deviation,0.0667,0.145,0.0709,2524.1,-4.604,0,2.842,0.93,6.489,3.208,0,7.06,104.4,282.3,9,0,25.5,0,0,0,0,controlled_simulation
RN-00786,2026-08-30T19:03:25,normal_commute,0.0774,0.2412,0.1227,2134.7,-29.096,0,3.925,1.576,6.645,2.637,0,14.51,41.2,139.7,19,0,1.4,0,0,0,0,controlled_simulation
RN-01819,2026-08-21T21:17:56,simulated_fall,0.0979,0.3045,0.0981,951.5,-25.374,0,20.166,6.759,28.973,34.977,1,3.44,97.2,256.3,21,0,71.2,1,0,1,1,controlled_simulation
RN-01199,2026-08-20T17:16:05,social_shout_laughter,0.121,0.5027,0.1804,2526.6,-13.325,0,3.165,1.194,4.37,2.365,0,6.58,48.7,183.2,17,0,34.7,1,0,0,0,controlled_simulation
RN-00808,2026-08-18T13:50:32,normal_commute,0.0396,0.2483,0.1257,1801.4,-7.448,0,2.335,1.076,5.88,2.743,0,26.95,0.0,5.0,13,0,44.4,0,0,0,0,controlled_simulation
RN-00713,2026-08-08T08:35:44,normal_commute,0.0322,0.0677,0.0897,2475.7,-21.901,0,3.389,1.125,6.391,2.439,0,18.53,42.2,205.8,8,0,18.0,1,0,0,0,controlled_simulation
RN-01991,2026-08-02T16:16:29,manual_sos_simulation,0.0661,0.1428,0.0964,2438.3,-14.684,0,2.285,1.227,7.23,3.163,0,3.35,313.8,274.9,16,0,46.3,0,1,1,1,controlled_simulation
RN-01660,2026-08-25T03:57:12,simulated_help_call,0.2678,0.7308,0.2568,3656.8,-14.822,1,3.185,1.455,6.662,2.2,0,2.43,264.1,522.9,3,1,53.1,0,0,1,1,controlled_simulation
RN-01191,2026-08-09T20:42:13,social_shout_laughter,0.2436,0.6317,0.2114,2260.7,-17.072,1,3.188,0.721,6.051,4.02,0,0.77,0.8,197.3,20,0,23.2,0,0,0,0,controlled_simulation
RN-01226,2026-08-06T21:28:46,social_shout_laughter,0.198,0.5491,0.07,4153.8,-14.425,1,4.494,0.784,12.598,1.858,0,6.34,7.3,253.3,21,0,22.4,0,0,0,0,controlled_simulation
RN-00603,2026-08-06T03:07:03,normal_night_walk,0.0612,0.124,0.0611,1405.4,-17.234,0,1.21,1.247,5.705,3.827,0,3.51,57.4,254.9,3,1,32.1,0,0,0,0,controlled_simulation
RN-00271,2026-08-29T15:38:10,normal_day_walk,0.0611,0.04,0.0793,1826.3,-14.935,0,3.494,1.113,7.587,3.295,0,5.02,18.0,163.4,15,0,62.7,0,0,0,0,controlled_simulation
RN-01385,2026-08-01T17:35:24,minor_route_deviation,0.04,0.0868,0.0687,1488.1,-18.084,0,3.269,1.425,9.581,3.701,0,4.78,129.7,371.8,17,0,35.2,0,0,0,0,controlled_simulation
RN-00232,2026-08-30T12:41:55,normal_day_walk,0.0793,0.2303,0.0603,1535.3,-18.828,0,3.123,0.421,4.855,4.539,0,5.48,1.0,178.5,12,0,72.3,1,0,0,0,controlled_simulation
RN-00050,2026-08-31T08:20:39,normal_day_walk,0.0552,0.1974,0.0613,1287.4,-15.444,0,3.24,1.029,5.335,2.819,0,4.91,16.9,301.8,8,0,41.1,0,0,0,0,controlled_simulation
RN-00463,2026-08-19T03:24:20,normal_night_walk,0.0664,0.1084,0.0769,1903.1,-33.082,0,3.363,0.269,6.352,4.153,0,5.68,16.1,213.8,3,1,47.0,1,0,0,0,controlled_simulation
RN-01106,2026-08-12T06:32:32,exercise_running,0.0436,0.1482,0.0826,1373.0,-16.891,0,5.827,3.318,14.074,10.483,0,11.59,14.3,265.6,6,0,51.5,0,0,0,0,controlled_simulation
RN-00856,2026-08-11T19:20:49,normal_commute,0.0578,0.1409,0.0525,743.1,-12.854,0,3.202,0.488,10.199,3.019,0,19.26,40.5,57.0,19,0,19.1,1,0,0,0,controlled_simulation
RN-00694,2026-08-15T08:35:11,normal_commute,0.0746,0.3001,0.0888,1030.4,-16.539,0,3.424,1.65,9.085,3.173,0,8.25,28.5,362.6,8,0,38.4,0,0,0,0,controlled_simulation
RN-01552,2026-08-24T04:25:27,suspicious_night_deviation,0.0728,0.1243,0.054,1229.3,-17.875,0,4.429,1.212,7.84,4.018,0,4.57,668.8,397.7,4,1,89.8,0,0,0,0,controlled_simulation
RN-01873,2026-08-07T22:53:05,simulated_distress_combined,0.2976,0.7372,0.2165,3886.9,-10.848,1,18.324,4.793,32.133,26.85,1,4.94,638.6,1100.0,22,1,129.7,1,0,1,1,controlled_simulation
RN-00527,2026-08-12T05:01:48,normal_night_walk,0.0347,0.0706,0.0847,2121.1,-14.976,0,3.772,1.34,6.764,3.352,0,5.05,0.0,156.0,5,0,27.5,1,0,0,0,controlled_simulation
RN-00174,2026-08-22T17:21:38,normal_day_walk,0.071,0.1421,0.0992,2285.5,-15.116,0,2.575,0.463,11.005,3.991,0,6.57,8.3,5.0,17,0,15.4,0,0,0,0,controlled_simulation
RN-00721,2026-08-04T13:32:12,normal_commute,0.0696,0.1902,0.08,1464.8,-19.148,0,3.284,1.288,6.307,4.637,0,25.39,17.3,93.4,13,0,16.1,0,0,0,0,controlled_simulation
RN-00415,2026-08-26T14:34:37,normal_day_walk,0.0308,0.1698,0.053,1822.5,-17.681,0,3.148,1.318,6.243,0.4,0,4.45,27.0,160.1,14,0,38.0,0,0,0,0,controlled_simulation
RN-00238,2026-08-15T17:52:27,normal_day_walk,0.0331,0.1569,0.1187,1681.3,-14.389,0,3.238,1.723,6.514,2.428,0,1.67,4.8,261.7,17,0,57.8,0,0,0,0,controlled_simulation
RN-01473,2026-08-23T19:21:35,sudden_phone_drop,0.0716,0.2026,0.0875,2500.5,-13.18,0,15.246,4.758,22.117,14.96,1,6.07,30.5,222.8,19,0,9.4,0,0,0,0,controlled_simulation
RN-01336,2026-08-21T21:40:08,minor_route_deviation,0.0603,0.2362,0.0896,1891.3,-15.5,0,3.68,0.952,9.979,3.789,0,7.96,60.0,276.5,21,0,21.9,0,0,0,0,controlled_simulation
RN-01064,2026-08-08T13:08:03,exercise_running,0.0972,0.2828,0.0615,2810.7,-8.141,0,9.775,2.716,11.387,2.32,0,9.89,17.2,70.6,13,0,31.9,0,0,0,0,controlled_simulation
RN-00024,2026-08-30T22:05:27,normal_day_walk,0.0704,0.2389,0.1201,1644.0,-17.461,0,3.699,1.915,7.09,0.596,0,5.36,29.8,141.0,22,1,48.9,0,0,0,0,controlled_simulation
RN-01767,2026-08-29T11:31:16,simulated_fall,0.1446,0.4017,0.1063,1686.6,-16.844,0,18.817,5.209,29.316,24.519,1,3.76,212.2,211.3,11,0,57.2,0,0,1,1,controlled_simulation
RN-00064,2026-08-14T13:52:16,normal_day_walk,0.0686,0.2065,0.0539,1390.5,-17.739,0,2.089,1.605,6.499,1.014,0,5.01,22.8,200.3,13,0,18.3,0,0,0,0,controlled_simulation
RN-00290,2026-08-19T22:11:02,normal_day_walk,0.0908,0.1504,0.0549,3079.1,-15.046,0,2.601,0.907,10.818,0.4,0,7.33,2.0,101.1,22,1,26.8,0,0,0,0,controlled_simulation
RN-00189,2026-08-14T07:18:46,normal_day_walk,0.0271,0.1614,0.0985,2911.9,-19.766,0,2.784,0.409,9.621,2.676,0,4.4,35.5,201.9,7,0,60.4,0,0,0,0,controlled_simulation
RN-00702,2026-08-14T09:32:22,normal_commute,0.0745,0.1958,0.0686,2348.3,-12.132,0,2.441,1.125,11.711,2.578,0,16.43,16.0,333.9,9,0,48.1,0,0,0,0,controlled_simulation
RN-01815,2026-08-21T07:49:08,simulated_fall,0.1201,0.2438,0.0846,2273.6,-17.535,0,16.781,5.048,29.732,21.1,1,8.66,179.1,173.9,7,0,88.4,0,0,0,1,controlled_simulation
RN-01138,2026-08-07T06:11:30,social_shout_laughter,0.2357,0.3987,0.1377,2607.7,-11.556,1,3.456,1.537,7.234,1.65,0,5.02,26.3,128.7,6,0,31.9,0,0,0,0,controlled_simulation
RN-00355,2026-08-03T20:10:06,normal_day_walk,0.0398,0.0685,0.095,1603.3,-18.863,0,3.24,1.238,4.639,3.933,0,8.15,33.8,5.0,20,0,1.0,0,0,0,0,controlled_simulation
RN-00417,2026-08-21T11:23:11,normal_day_walk,0.0586,0.2324,0.0539,1583.1,-17.902,0,3.831,1.293,7.019,2.32,0,2.6,19.1,123.7,11,0,19.2,0,0,0,0,controlled_simulation
RN-01246,2026-08-31T09:07:19,social_shout_laughter,0.1378,0.6077,0.1402,2743.5,-20.656,1,4.236,0.527,6.78,2.68,0,3.99,19.4,99.9,9,0,32.2,0,0,0,0,controlled_simulation
RN-00931,2026-08-15T08:15:21,normal_commute,0.0545,0.1797,0.0978,1865.5,-12.687,0,1.366,0.964,10.211,2.488,0,19.15,8.2,5.0,8,0,48.3,0,0,0,0,controlled_simulation
RN-00197,2026-08-24T15:40:08,normal_day_walk,0.0429,0.1836,0.1066,2091.8,-8.139,0,2.639,0.916,5.25,4.519,0,5.74,7.8,173.3,15,0,37.0,1,0,0,0,controlled_simulation
RN-00580,2026-08-26T05:21:21,normal_night_walk,0.0645,0.1798,0.0803,1687.9,-20.833,0,2.496,0.92,5.276,3.634,0,6.32,33.7,66.9,5,0,25.1,0,0,0,0,controlled_simulation
RN-01135,2026-08-25T12:55:06,social_shout_laughter,0.2936,0.4792,0.1314,2934.9,-11.452,1,3.117,0.9,9.821,1.762,0,3.63,13.9,5.0,12,0,27.0,0,0,0,0,controlled_simulation
RN-01814,2026-08-18T19:17:20,simulated_fall,0.1167,0.2268,0.0669,1474.9,-12.948,0,18.831,6.148,30.64,30.044,1,7.14,245.9,212.4,19,0,60.0,2,0,1,1,controlled_simulation
RN-01935,2026-08-17T02:07:01,manual_sos_simulation,0.0312,0.3122,0.1053,2218.3,-18.305,0,3.137,0.976,5.213,4.306,0,3.16,340.2,226.4,2,1,60.4,1,1,1,1,controlled_simulation
RN-00434,2026-08-15T04:58:27,normal_night_walk,0.0186,0.1407,0.099,2472.1,-14.166,0,3.524,1.148,9.899,5.347,0,4.01,49.8,275.1,4,1,10.0,0,0,0,0,controlled_simulation
RN-00101,2026-08-31T08:12:54,normal_day_walk,0.0358,0.1762,0.114,2078.6,-17.024,0,4.219,1.543,4.656,2.625,0,5.81,22.5,161.5,8,0,53.4,0,0,0,0,controlled_simulation
RN-01655,2026-08-05T23:13:25,simulated_help_call,0.2856,0.7693,0.1933,2943.2,-7.158,1,3.013,1.533,6.537,1.391,0,6.62,305.9,581.6,23,1,107.1,0,0,1,1,controlled_simulation
RN-00395,2026-08-26T19:05:43,normal_day_walk,0.0378,0.1852,0.066,1334.6,-27.359,0,2.428,0.909,10.472,3.124,0,2.92,21.9,24.7,19,0,47.2,1,0,0,0,controlled_simulation
RN-01939,2026-08-15T22:05:34,manual_sos_simulation,0.038,0.2018,0.02,2348.6,-12.946,0,3.104,0.782,7.805,2.919,0,4.71,221.4,402.9,22,1,46.9,0,1,1,1,controlled_simulation
RN-00221,2026-08-11T07:14:14,normal_day_walk,0.0614,0.1587,0.0618,1868.2,-19.561,0,3.602,1.079,7.525,3.788,0,5.92,0.0,83.7,7,0,44.4,1,0,0,0,controlled_simulation
RN-01676,2026-08-05T21:52:25,simulated_help_call,0.3022,0.8192,0.1897,3649.2,-9.198,1,2.262,1.083,7.204,3.663,0,3.53,318.0,557.5,21,0,57.8,0,0,1,1,controlled_simulation
RN-01498,2026-08-06T21:51:21,suspicious_night_deviation,0.0503,0.3008,0.1008,2099.3,-15.065,0,2.284,0.554,6.541,6.469,0,5.12,747.5,593.3,21,0,109.6,1,0,0,0,controlled_simulation
RN-01785,2026-08-22T16:27:39,simulated_fall,0.1665,0.3785,0.0976,1573.2,-20.432,0,18.288,3.1,30.576,28.415,1,5.03,66.5,135.8,16,0,80.6,0,0,1,1,controlled_simulation
RN-00345,2026-08-14T08:14:25,normal_day_walk,0.042,0.1622,0.0888,1579.7,-15.05,0,1.081,1.027,6.411,3.941,0,6.43,44.7,76.7,8,0,7.3,0,0,0,0,controlled_simulation
RN-01028,2026-08-05T15:42:45,exercise_running,0.0586,0.3575,0.0775,1592.9,-17.321,0,5.161,2.184,16.484,5.113,0,11.75,25.7,219.6,15,0,33.1,0,0,0,0,controlled_simulation
RN-00889,2026-08-08T18:00:35,normal_commute,0.03,0.04,0.0788,2460.7,-12.24,0,2.864,1.296,6.775,4.484,0,24.31,3.3,164.5,18,0,26.2,0,0,0,0,controlled_simulation
RN-01351,2026-08-09T13:21:44,minor_route_deviation,0.015,0.1642,0.0719,1343.1,-27.983,0,3.377,1.153,7.832,2.392,0,7.12,125.2,168.0,13,0,18.0,0,0,0,0,controlled_simulation
RN-00553,2026-08-01T23:37:33,normal_night_walk,0.0531,0.1094,0.0892,2337.4,-15.02,0,1.533,1.282,9.428,0.849,0,6.15,15.7,85.7,23,1,18.1,0,0,0,0,controlled_simulation
RN-00744,2026-08-23T17:21:03,normal_commute,0.0509,0.2274,0.0841,1726.1,-10.279,0,2.318,0.768,6.997,4.797,0,26.09,65.2,192.1,17,0,35.3,0,0,0,0,controlled_simulation
RN-01542,2026-08-31T03:11:01,suspicious_night_deviation,0.0334,0.1342,0.0711,1917.8,-22.572,0,4.829,0.979,5.291,3.585,0,4.11,325.5,647.7,3,1,58.8,1,0,0,0,controlled_simulation
RN-00539,2026-08-12T22:18:59,normal_night_walk,0.0466,0.1241,0.0923,2657.6,-18.8,0,2.75,1.075,5.469,4.888,0,4.78,13.8,355.8,22,1,1.0,0,0,0,0,controlled_simulation
RN-00907,2026-08-09T08:43:19,normal_commute,0.0354,0.1188,0.0834,1718.2,-23.848,0,1.968,1.419,6.73,4.143,0,19.81,21.1,214.7,8,0,20.6,0,0,0,0,controlled_simulation
RN-01395,2026-08-06T18:25:46,minor_route_deviation,0.0485,0.2236,0.0956,2431.4,-19.619,0,2.013,1.93,5.446,1.7,0,3.95,81.8,148.5,18,0,13.5,0,0,0,0,controlled_simulation
RN-00116,2026-08-17T16:59:33,normal_day_walk,0.0816,0.117,0.0472,933.0,-17.837,0,2.671,1.104,9.258,1.203,0,6.04,19.2,159.8,16,0,20.3,0,0,0,0,controlled_simulation
RN-00830,2026-08-29T17:14:54,normal_commute,0.0399,0.2351,0.0718,1898.2,-21.212,0,2.819,0.813,8.575,1.923,0,27.21,21.3,100.7,17,0,18.5,0,0,0,0,controlled_simulation
RN-01938,2026-08-07T15:39:46,manual_sos_simulation,0.0692,0.2116,0.0741,2360.0,-16.559,0,4.801,0.948,8.497,3.571,0,4.63,340.1,275.1,15,0,46.9,0,1,1,1,controlled_simulation
RN-00809,2026-08-17T13:11:14,normal_commute,0.0718,0.2364,0.0914,2017.6,-19.373,0,2.93,0.908,8.933,1.645,0,20.39,26.8,22.1,13,0,6.8,1,0,0,0,controlled_simulation
RN-01311,2026-08-17T22:56:14,minor_route_deviation,0.0275,0.216,0.0664,2533.5,-15.991,0,2.226,1.253,5.889,2.662,0,5.57,186.8,568.5,22,1,33.1,0,0,0,0,controlled_simulation
RN-01005,2026-08-10T22:49:18,exercise_running,0.1046,0.3384,0.0528,1900.9,-19.432,0,5.864,1.776,15.971,5.35,0,10.29,24.8,152.8,22,1,19.8,0,0,0,0,controlled_simulation
RN-00306,2026-08-07T19:19:13,normal_day_walk,0.0566,0.117,0.0845,1241.7,-23.995,0,2.901,1.854,7.691,1.575,0,6.07,27.3,185.8,19,0,9.3,1,0,0,0,controlled_simulation
RN-01101,2026-08-08T15:29:24,exercise_running,0.0933,0.4056,0.079,1165.7,-16.685,0,6.937,2.157,12.099,9.925,0,10.91,22.5,74.9,15,0,70.3,1,0,0,0,controlled_simulation
RN-00480,2026-08-03T22:07:20,normal_night_walk,0.0486,0.1481,0.0501,1590.3,-22.492,0,1.805,1.044,6.686,4.406,0,8.87,9.0,236.2,22,1,19.0,1,0,0,0,controlled_simulation
